,tweets,Useful  Complains/Not Useful Complains,Useful/Useless,text_length,id,likes,retweets,source,url,created_at,image_url,author_name,author_screen_name,geo,location,hashtags,,,,,,,complaints,useful
238,@claireperrymp Every EU member state is a member of the WTO @claireperrymp. We can keep tariffs at zero for as longâ€¦ https://t.co/6OJkCD7TLp,,,140,1143540000000000000,1.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 15:10,http://pbs.twimg.com/profile_images/772078756152352768/xJ6XtNSj_normal.jpg,Electronurd,electronurd1,,,[],,,,,,,,
239,"RT @claireperrymp: Thank you for setting this ambition. Food production, land mgmt and forestry hugely important in cutting emissions+improâ€¦",,,140,1143540000000000000,0.00E+00,7,Twitter for Android,http://twitter.com/download/android,25/06/19 15:10,http://pbs.twimg.com/profile_images/522788809998483457/FxfYJxz9_normal.jpeg,Robin Parker,R_J_Parker,,Edinburgh,[],,,,,,,,
240,@claireperrymp @BorisJohnson Every EU member state is a member of the WTO @claireperrymp. We can keep tariffs at zeâ€¦ https://t.co/GFMkMDJu3c,,,140,1143540000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 15:09,http://pbs.twimg.com/profile_images/772078756152352768/xJ6XtNSj_normal.jpg,Electronurd,electronurd1,,,[],,,,,,,,
241,@claireperrymp This whole unicorn thing is so unoriginal and frankly rather boring!,,,83,1143540000000000000,1.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 15:08,http://pbs.twimg.com/profile_images/1073292108172279809/xucWx4XT_normal.jpg,ayrshirered,LennyHarper4,,,[],,,,,,,,
242,"RT @claireperrymp: Thank you for setting this ambition. Food production, land mgmt and forestry hugely important in cutting emissions+improâ€¦",,,140,1143540000000000000,0.00E+00,7,Twitter Web Client,http://twitter.com,25/06/19 15:07,http://pbs.twimg.com/profile_images/1023952570862194688/xo2xMbtd_normal.jpg,CEN,CEN_HQ,,London,[],,,,,,,,
243,@claireperrymp @BorisJohnson Why are so many set against renegotiation? Mmm let me think. There are Â£39bn reasons tâ€¦ https://t.co/MohhxFLM9U,,,140,1143540000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 15:06,http://pbs.twimg.com/profile_images/378800000627788145/84f4c5d6437cd2b7ea5719356c85516a_normal.jpeg,Anthony Grindrod,agrindrod1,,,[],,,,,,,,
244,"RT @claireperrymp: Re No Deal+GATT24 claims - is it an option as @BorisJohnson says? 
 My understanding is that this canâ€™t be done unilateraâ€¦",,,140,1143540000000000000,0.00E+00,5,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 15:04,http://pbs.twimg.com/profile_images/838335525710774272/bc96j8K3_normal.jpg,G,GosiaGalek,,,[],,,,,,,,
245,@claireperrymp @BorisJohnson So what do you propose Claire? After 3 years we are sick of you muppets not agreeing tâ€¦ https://t.co/jeuIBxPMZD,,,140,1143530000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 15:01,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,The Real Peter W,TheRealPeterW,,,[],,,,,,,,
246,@claireperrymp this needs fixing at a political level. https://t.co/NZC0Odu6Xp,,,78,1143530000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 15:01,http://pbs.twimg.com/profile_images/801084080850870273/iESa0oVj_normal.jpg,Pete Sudbury,psud12,,"Woodcote, England",[],,,,,,,,
247,@claireperrymp The Conservative party is in a perilous position. I think you under estimate how big your defeat wouâ€¦ https://t.co/hgmPq8cnV2,,,140,1143530000000000000,1.00E+00,0,Twitter Web App,https://mobile.twitter.com,25/06/19 14:58,http://pbs.twimg.com/profile_images/951607908214636545/5vCDbtu1_normal.jpg,Steve Wickens,SteveWickens1,,,[],,,,,,,,
248,"@claireperrymp Claire, with much respect, it isn't a good look this Tory criticising Tory. You are meant to be on tâ€¦ https://t.co/gl4gWYNCQW",,,140,1143530000000000000,1.00E+00,0,Twitter Web App,https://mobile.twitter.com,25/06/19 14:55,http://pbs.twimg.com/profile_images/951607908214636545/5vCDbtu1_normal.jpg,Steve Wickens,SteveWickens1,,,[],,,,,,,,
249,@rix_trevor @RobJMFlynn @claireperrymp Clearly a mistake in EDF/AREVA design and construction of Hinkley C and Flamâ€¦ https://t.co/s72MPU97mj,,,140,1143530000000000000,1.00E+00,0,Twitter Web App,https://mobile.twitter.com,25/06/19 14:40,http://pbs.twimg.com/profile_images/1131414146438828032/Ha0cUp98_normal.jpg,John Carr ðŸ‡ªðŸ‡º ðŸ‡«ðŸ‡· ðŸ‡¬ðŸ‡§ #FBPE,John2017abc,,"Provence, France",[],,,,,,,,
250,@claireperrymp The only democratic option is to put it back to the people #peoplesvote,,,86,1143530000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 14:33,http://pbs.twimg.com/profile_images/1136886019113050112/Y3lbRjNS_normal.jpg,Chris Heavens,chris_heavens,,,"[{'text': 'peoplesvote', 'indices': [74, 86]}]",,,,,,,,
251,@rix_trevor @John2017abc @claireperrymp That is literally the strike price on the low carbon contracts website. Itâ€¦ https://t.co/d5n0V435ZX,,,139,1143520000000000000,0.00E+00,0,Twitter Web App,https://mobile.twitter.com,25/06/19 14:18,http://pbs.twimg.com/profile_images/572319125322465280/H17ZJsIH_normal.jpeg,Rob Flynn,RobJMFlynn,,"Cambridge, England",[],,,,,,,,
252,RT @claireperrymp: I love that we have @WomensInstitute climate ambassadors. So much more than Jam and Jerusalem! https://t.co/BZBhymYlyI,,,137,1143520000000000000,0.00E+00,8,Twitter for Android,http://twitter.com/download/android,25/06/19 14:06,http://pbs.twimg.com/profile_images/536600717138862080/tnztKQ83_normal.jpeg,Rosalind Turnbull,Blondsjuan,,,[],,,,,,,,
253,"@John2017abc @rix_trevor @claireperrymp Nuclear seems like the risky investment to me.
 Flammanville was originallyâ€¦ https://t.co/WrLxfvRnDg",,,139,1143520000000000000,0.00E+00,0,Twitter Web App,https://mobile.twitter.com,25/06/19 13:44,http://pbs.twimg.com/profile_images/572319125322465280/H17ZJsIH_normal.jpeg,Rob Flynn,RobJMFlynn,,"Cambridge, England",[],,,,,,,,
254,@claireperrymp @MumsnetTowers We've taken to printing a photo book - lovely to look at and takes less shelf space than an album.,,,128,1143510000000000000,2.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 13:32,http://pbs.twimg.com/profile_images/1098509394956947461/m4QmiJlk_normal.jpg,Maggie Simpson,MaggieSimpson49,,"London, UK",[],,,,,,,,
255,RT @claireperrymp: Yes. I made one with holiday pics last summer. Most satisfying thing ever. Looked at over and over again as opposed toâ€¦,,,139,1143510000000000000,0.00E+00,1,TweetDeck,https://about.twitter.com/products/tweetdeck,25/06/19 13:23,http://pbs.twimg.com/profile_images/935437719362301957/7JU5eXmZ_normal.jpg,Mumsnet,MumsnetTowers,,Everywhere,[],,,,,,,,
256,"@claireperrymp @BorisJohnson The time has past for negotiating. There is a deal, the WA, that parliament do not supâ€¦ https://t.co/265zf3Vs7k",,,140,1143510000000000000,0.00E+00,0,Twitter for iPad,http://twitter.com/#!/download/ipad,25/06/19 13:16,http://pbs.twimg.com/profile_images/1142399280172265473/29Frzk6i_normal.jpg,Catherine Read,Cath_Read,,Wiltshire,[],,,,,,,,
257,RT @claireperrymp: Fascinating global list and really pleased that the UKs work on net zero and plans for COP are having an impact. But toâ€¦,,,139,1143500000000000000,0.00E+00,2,Twitter Web App,https://mobile.twitter.com,25/06/19 13:01,http://pbs.twimg.com/profile_images/537629479976189952/Ybo-zE45_normal.jpeg,Generis Technology,generistech,,"Manchester, UK",[],,,,,,,,
258,@Jeremy_Hunt @claireperrymp Why are you talking about defence when this is more money for wars? Where is this moneyâ€¦ https://t.co/8G4kYf2eV0,,,140,1143500000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 12:59,http://pbs.twimg.com/profile_images/1031623489860653056/ydJwExSC_normal.jpg,Petra Gomersall,PetraGomersall,,"London, England",[],,,,,,,,
259,RT @claireperrymp: The main point Jacob is in Para 5 of the letter. It requires the EU to agree to the â€œsingle pageâ€ ie a negotiation. Itâ€™sâ€¦,,,140,1143500000000000000,0.00E+00,3,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 12:55,http://pbs.twimg.com/profile_images/1024380009098694657/uFpEkv2-_normal.jpg,Gavin Murray,GavinKMurray,,Tonbridge,[],,,,,,,,
260,"@claireperrymp You're right it is a Trump tactic. But wrong, Johnson is not better than that.",,,93,1143500000000000000,1.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 12:37,http://pbs.twimg.com/profile_images/896977861277622272/Lnyog2uF_normal.jpg,Bearded Folly,MoonrakerXI,,,[],,,,,,,,
261,@claireperrymp Oh no he is not!!,,,32,1143500000000000000,0.00E+00,0,Twitter for iPad,http://twitter.com/#!/download/ipad,25/06/19 12:37,http://pbs.twimg.com/profile_images/902165848965697539/DMSlKuiA_normal.jpg,Robert Doig,RobertDoig12,,"Bo'ness, Scotland",[],,,,,,,,
262,@theresa_may @michaelgove @claireperrymp this makes no sense at all?!! https://t.co/KUUNZuwHc2,,,95,1143480000000000000,0.00E+00,0,Twitter Web App,https://mobile.twitter.com,25/06/19 11:24,http://pbs.twimg.com/profile_images/1087817344406224896/zX3OuE2d_normal.jpg,Glass11,lauraglass1982,,,[],,,,,,,,
263,@claireperrymp @BorisJohnson Mr Johnson says parliament would support a no deal. Is he right in your opinion?,,,109,1143480000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 11:18,http://pbs.twimg.com/profile_images/1129433620601552897/xLx830gv_normal.jpg,Neil Munro,neilmunro49,,SW France,[],,,,,,,,
264,"RT @claireperrymp: Re No Deal+GATT24 claims - is it an option as @BorisJohnson says? 
 My understanding is that this canâ€™t be done unilateraâ€¦",,,140,1143470000000000000,0.00E+00,5,Twitter for Android,http://twitter.com/download/android,25/06/19 11:01,http://pbs.twimg.com/profile_images/975416227119222784/s8guPE0c_normal.jpg,Roaming the Paths,Roamingthepaths,,Wiltshire,[],,,,,,,,
265,@CarbonBubble @hmtreasury I'm sure @claireperrymp has a good explanation...,,,75,1143470000000000000,1.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 10:56,http://pbs.twimg.com/profile_images/1082343746975469569/RY8z4qeN_normal.jpg,Johnny 08 ðŸ‡¬ðŸ‡§,JohnH0807,,,[],,,,,,,,
266,"@claireperrymp @BorisJohnson You Remainers NEVER challenge the EU's ""position"". It's a negotiation; that's their opâ€¦ https://t.co/nL25na1X1C",,,140,1143470000000000000,0.00E+00,0,Twitter Web App,https://mobile.twitter.com,25/06/19 10:27,http://pbs.twimg.com/profile_images/1130166754628341760/lognNPw7_normal.png,Tim Page,sydrocks57,,,[],,,,,,,,
267,"RT @claireperrymp: Re No Deal+GATT24 claims - is it an option as @BorisJohnson says? 
 My understanding is that this canâ€™t be done unilateraâ€¦",,,140,1143460000000000000,0.00E+00,5,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 10:24,http://pbs.twimg.com/profile_images/1041369438786932736/mEcTqJUl_normal.jpg,Robert Theophile,2scoops74,,"Hemel Hempstead, East",[],,,,,,,,
268,@claireperrymp The magic forest being a Federal EU and the Unicorn an European Monetary System working for all nations?,,,119,1143460000000000000,1.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 10:19,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Richard Hosking,RichardHosking3,,,[],,,,,,,,
269,RT @claireperrymp: I love that we have @WomensInstitute climate ambassadors. So much more than Jam and Jerusalem! https://t.co/BZBhymYlyI,,,137,1143460000000000000,0.00E+00,8,Twitter Web Client,http://twitter.com,25/06/19 10:19,http://pbs.twimg.com/profile_images/759040922986225664/26wDmHBV_normal.jpg,Adam Corner,AJCorner,,,[],,,,,,,,
270,"RT @claireperrymp: Re No Deal+GATT24 claims - is it an option as @BorisJohnson says? 
 My understanding is that this canâ€™t be done unilateraâ€¦",,,140,1143460000000000000,0.00E+00,5,Twitter for Android,http://twitter.com/download/android,25/06/19 10:17,http://pbs.twimg.com/profile_images/896977861277622272/Lnyog2uF_normal.jpg,Bearded Folly,MoonrakerXI,,,[],,,,,,,,
271,@claireperrymp @nadams @DefraGovUK @GOVUK youâ€™re not making this easy are you? This is a #ClimateEmergency we needâ€¦ https://t.co/AIOGa9J5ub,,,140,1143460000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 10:11,http://pbs.twimg.com/profile_images/1118396091899219969/XJvYnP0k_normal.png,Chris Brennan (â§–),QuietYorkshire,,Yorkshire and The Humber,"[{'text': 'ClimateEmergency', 'indices': [90, 107]}]",,,,,,,,
272,@claireperrymp @WomensInstitute @CarolineLucas tweeted it this morning.,,,71,1143460000000000000,0.00E+00,0,Twitter for iPad,http://twitter.com/#!/download/ipad,25/06/19 10:08,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Jill Adams,jill55adams,,,[],,,,,,,,
273,@claireperrymp is this a move you support? https://t.co/FJapmbxNJy,,,66,1143460000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 10:01,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Nick,nlkzz,,,[],,,,,,,,
274,@claireperrymp @BorisJohnson I donâ€™t know ! Itâ€™s more than a little ambiguous!,,,78,1143460000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 9:51,http://pbs.twimg.com/profile_images/3303134390/f2017156a04ca0773ab69d3bd0901e06_normal.jpeg,carling,mrcarling,,wiltshire,[],,,,,,,,
275,@claireperrymp @WomensInstitute Is it true that HMRC want to increase VAT on solar panels from 5 to 20 per cent,,,111,1143450000000000000,0.00E+00,0,Twitter Web App,https://mobile.twitter.com,25/06/19 9:31,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,roger day,rogday,,South Leicestershire,[],,,,,,,,
276,"@claireperrymp We'd love to have you in for a discussion/debate/talk sometime this term or next academic year.
 Howâ€¦ https://t.co/TCUBSS6MdS",,,139,1143450000000000000,2.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 9:23,http://pbs.twimg.com/profile_images/1138545607440773120/8XM11AEo_normal.png,Devizes School Climate Network,DevizesSCN,,,[],,,,,,,,
277,"@claireperrymp @DaniRowley @jeremycorbyn 
 
 ""Alston is critical of the â€œpatently inadequateâ€ steps taken by the UNâ€¦ https://t.co/HuqdLPra3W",,,138,1143450000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 9:19,http://pbs.twimg.com/profile_images/1135627186592014338/Eczc1aEl_normal.png,Warzoid,Warzoid,,,[],,,,,,,,
278,RT @claireperrymp: I love that we have @WomensInstitute climate ambassadors. So much more than Jam and Jerusalem! https://t.co/BZBhymYlyI,,,137,1143450000000000000,0.00E+00,8,Hootsuite Inc.,https://www.hootsuite.com,25/06/19 9:09,http://pbs.twimg.com/profile_images/1023957733853278210/Rlrb8-AZ_normal.jpg,Renewable Energy Performance Platform,repp_energy,,"London, England",[],,,,,,,,
279,RT @claireperrymp: I love that we have @WomensInstitute climate ambassadors. So much more than Jam and Jerusalem! https://t.co/BZBhymYlyI,,,137,1143450000000000000,0.00E+00,8,TweetDeck,https://about.twitter.com/products/tweetdeck,25/06/19 9:08,http://pbs.twimg.com/profile_images/515080499119681536/ygPJ_Pcl_normal.jpeg,Roz Pidcock,RozPidcock,,Chichester,[],,,,,,,,
280,RT @claireperrymp: I love that we have @WomensInstitute climate ambassadors. So much more than Jam and Jerusalem! https://t.co/BZBhymYlyI,,,137,1143440000000000000,0.00E+00,8,Politicians Tweet Climate,https://apps.twitter.com/app/new,25/06/19 9:00,http://pbs.twimg.com/profile_images/1022855113285791744/d1xiGQjo_normal.jpg,Politicians Tweet Climate (UK),PTClimate_UK,,"London, England",[],,,,,,,,
281,RT @claireperrymp: I have been on the receiving end of extinction rebellion protests - intimidating and relentless. Multiple security guardâ€¦,,,140,1143440000000000000,0.00E+00,1152,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 9:00,http://pbs.twimg.com/profile_images/1104742915933392896/XwQL4ZCi_normal.jpg,Winstona Smith,SmithWinstona,,,[],,,,,,,,
282,RT @claireperrymp: Its a good thing the EU didnâ€™t apply â€œcreative ambiguityâ€ in giving the UK our Â£ rebate every year. @BorisJohnson what dâ€¦,,,140,1143440000000000000,0.00E+00,1,Twitter for Android,http://twitter.com/download/android,25/06/19 8:58,http://pbs.twimg.com/profile_images/806829331859259392/5TQXmPda_normal.jpg,Hari Ramanathan,ramsukpolitics,,"London, England",[],,,,,,,,
283,@Jeremy_Hunt @claireperrymp Please can you spend some on the ex servicemen suffering mental illness and homelessness!?,,,118,1143440000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 8:57,http://pbs.twimg.com/profile_images/1124960846029971456/L1QZcu1s_normal.jpg,Stephen Rogers,StephenRogers2,,,[],,,,,,,,
284,RT @claireperrymp: I love that we have @WomensInstitute climate ambassadors. So much more than Jam and Jerusalem! https://t.co/BZBhymYlyI,,,137,1143440000000000000,0.00E+00,8,Twitter Web App,https://mobile.twitter.com,25/06/19 8:56,http://pbs.twimg.com/profile_images/1338759757/StefanHaselwimmer_HeadshotColour_normal.jpg,Stefan Haselwimmer,rftimson,,"Histon, England",[],,,,,,,,
285,"@claireperrymp If your concern about the climate emergency is genuine, you'd better oppose the third runway for Heaâ€¦ https://t.co/zSSbhvvEOz",,,140,1143440000000000000,2.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 8:54,http://pbs.twimg.com/profile_images/740227509430693890/_G_bJlT5_normal.jpg,Andrew Craig,GoodClearTweets,,"Pewsey, England",[],,,,,,,,
286,RT @claireperrymp: I love that we have @WomensInstitute climate ambassadors. So much more than Jam and Jerusalem! https://t.co/BZBhymYlyI,,,137,1143440000000000000,0.00E+00,8,Twitter Web Client,http://twitter.com,25/06/19 8:54,http://pbs.twimg.com/profile_images/983296604634583040/dLcDC0K7_normal.jpg,Climate Outreach,ClimateOutreach,,UK,[],,,,,,,,
287,@claireperrymp @BorisJohnson I think you have more chance of netting fog than you have of getting that question answered.,,,121,1143440000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 8:51,http://pbs.twimg.com/profile_images/843792138097872896/1rVy2EfY_normal.jpg,Neutopia Weather Bird,BulfordMassive,,"Salisbury, England",[],,,,,,,,
288,"RT @claireperrymp: Thank you for setting this ambition. Food production, land mgmt and forestry hugely important in cutting emissions+improâ€¦",,,140,1143440000000000000,0.00E+00,7,Twitter Web Client,http://twitter.com,25/06/19 8:48,http://pbs.twimg.com/profile_images/700968663113986048/OQxgF34W_normal.jpg,John Arrowsmith,johnarro,,,[],,,,,,,,
289,"RT @claireperrymp: Thank you for setting this ambition. Food production, land mgmt and forestry hugely important in cutting emissions+improâ€¦",,,140,1143440000000000000,0.00E+00,7,TweetDeck,https://about.twitter.com/products/tweetdeck,25/06/19 8:48,http://pbs.twimg.com/profile_images/963094326413873152/LYxfYXSC_normal.jpg,NFU Press Team,NFUPress,,"Stoneleigh Park, England",[],,,,,,,,
290,"RT @claireperrymp: Thank you for setting this ambition. Food production, land mgmt and forestry hugely important in cutting emissions+improâ€¦",,,140,1143440000000000000,0.00E+00,7,Twitter Web Client,http://twitter.com,25/06/19 8:46,http://pbs.twimg.com/profile_images/1057941736591376384/NmUhdYBe_normal.jpg,National Farmers' Union,NFUtweets,,"Stoneleigh Park, England",[],,,,,,,,
291,The draft order would amend the 2050 greenhouse gas emissions reduction target in the #ClimateChange Act from 80% tâ€¦ https://t.co/n4HHlOcpQX,,,140,1143440000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 8:39,http://pbs.twimg.com/profile_images/1076118415767732224/P9DEAlJA_normal.jpg,Ranald Boydell,ranaldboydell,,UK,"[{'text': 'ClimateChange', 'indices': [86, 100]}]",,,,,,,,
292,@claireperrymp So what is your plan for the climate emergency and the 2050 law? Solar or coal? https://t.co/scwTTMcsSa,,,118,1143440000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 8:30,http://pbs.twimg.com/profile_images/1079808264697724929/4vtRo-Ue_normal.jpg,Martin Evans ðŸŒðŸ‡ªðŸ‡ºðŸ”§,MartinEverns,,"Bristol, England",[],,,,,,,,
293,RT @John2017abc: Enormous seasonal variation of solar electricity production in UK due to low sun elevation in winter and light absorptionâ€¦,,,140,1143430000000000000,0.00E+00,1,Twitter for Android,http://twitter.com/download/android,25/06/19 8:23,http://pbs.twimg.com/profile_images/1095263318174883840/_kfWexnY_normal.jpg,David W Cummins #FBPE ðŸ‡ªðŸ‡º ðŸ‡®ðŸ‡ª #Tipperary,DavidWCummins,,Bulgaria,[],,,,,,,,
294,"RT @John2017abc: Examples of low wind production compensated by increased gas production.
 In UK 3-4 week a year when wind production is lowâ€¦",,,140,1143430000000000000,0.00E+00,1,Twitter for Android,http://twitter.com/download/android,25/06/19 8:23,http://pbs.twimg.com/profile_images/1095263318174883840/_kfWexnY_normal.jpg,David W Cummins #FBPE ðŸ‡ªðŸ‡º ðŸ‡®ðŸ‡ª #Tipperary,DavidWCummins,,Bulgaria,[],,,,,,,,
295,financial unfairness. Are customers heating their cupboards and does that distort the comparator?â€¦ https://t.co/aYgrlV9BOR,,,122,1143430000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 8:16,http://pbs.twimg.com/profile_images/938105255065157632/Ds5Bib6d_normal.jpg,District Heating,Districtheating,,UK,[],,,,,,,,
296,@claireperrymp https://t.co/4x1YCjPEHx,,,38,1143430000000000000,0.00E+00,0,Twitter for iPad,http://twitter.com/#!/download/ipad,25/06/19 8:09,http://pbs.twimg.com/profile_images/1114305351166386176/g0647tAp_normal.png,Chris Harris,Buffy0007,,,[],,,,,,,,
297,RT @crisortunity: This morning Iâ€™m sending thanks to @claireperrymp for pushing todayâ€™s Net Zero legislation through. It wonâ€™t just be theâ€¦,,,139,1143420000000000000,0.00E+00,7,Twitter Web App,https://mobile.twitter.com,25/06/19 7:39,http://pbs.twimg.com/profile_images/1137635281127890944/8G-TlbMq_normal.jpg,á¶œ á´¬ á´¸ â±½ á´µ á´º,WelshEcon,,Indeterminate.,[],,,,,,,,
298,"Examples of low wind production compensated by increased gas production.
 In UK 3-4 week a year when wind productionâ€¦ https://t.co/7isyicliH5",,,140,1143420000000000000,4.00E+00,1,Twitter Web App,https://mobile.twitter.com,25/06/19 7:19,http://pbs.twimg.com/profile_images/1131414146438828032/Ha0cUp98_normal.jpg,John Carr ðŸ‡ªðŸ‡º ðŸ‡«ðŸ‡· ðŸ‡¬ðŸ‡§ #FBPE,John2017abc,,"Provence, France",[],,,,,,,,
299,"#ClimateEmergency - great for the economy, â¦@PhilipHammondUKâ© ? Howâ€™s that Heathrow business case looking? â¦â€¦ https://t.co/HNYEyY85NY",,,133,1143420000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 7:08,http://pbs.twimg.com/profile_images/2681287026/30e286ffbc556f91f68f239a2ba82212_normal.jpeg,Sleep Deprived,xtrand,,Windlesham,"[{'text': 'ClimateEmergency', 'indices': [0, 17]}]",,,,,,,,
300,"@rix_trevor @claireperrymp Absolutely.
 The UK cannot continue to increase intermittent energy sources or it will neâ€¦ https://t.co/swW2EBDTVS",,,140,1143410000000000000,1.00E+00,1,Twitter Web App,https://mobile.twitter.com,25/06/19 6:49,http://pbs.twimg.com/profile_images/1131414146438828032/Ha0cUp98_normal.jpg,John Carr ðŸ‡ªðŸ‡º ðŸ‡«ðŸ‡· ðŸ‡¬ðŸ‡§ #FBPE,John2017abc,,"Provence, France",[],,,,,,,,
301,Exactly! But behind the scenes is an industry worth billions! Basically revamp relabel an energy concept and promotâ€¦ https://t.co/jWiSjCqQW0,,,140,1143410000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 6:48,http://pbs.twimg.com/profile_images/938105255065157632/Ds5Bib6d_normal.jpg,District Heating,Districtheating,,UK,[],,,,,,,,
302,or simply rely on information supplied by the sector? @guardian this needs a revisit! @caseyguru how are those â€œgolâ€¦ https://t.co/XNgtSzM7wM,,,140,1143410000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 6:39,http://pbs.twimg.com/profile_images/938105255065157632/Ds5Bib6d_normal.jpg,District Heating,Districtheating,,UK,[],,,,,,,,
303,@HouseofCommons @michaelgove @claireperrymp https://t.co/WYjpDKLJ2W,,,67,1143410000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 6:37,http://pbs.twimg.com/profile_images/2681287026/30e286ffbc556f91f68f239a2ba82212_normal.jpeg,Sleep Deprived,xtrand,,Windlesham,[],,,,,,,,
304,Risk mitigation isnâ€™t really @10DowningStreet â€˜s forte. #ClimateEmergency @HouseofCommons @michaelgoveâ€¦ https://t.co/lTpAWzdf4h,,,127,1143410000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 6:31,http://pbs.twimg.com/profile_images/2681287026/30e286ffbc556f91f68f239a2ba82212_normal.jpeg,Sleep Deprived,xtrand,,Windlesham,"[{'text': 'ClimateEmergency', 'indices': [56, 73]}]",,,,,,,,
305,@GOVUK @10DowningStreet @claireperrymp @DefraGovUK @michaelgove outsourcing carbon emissions to lower our carbon foâ€¦ https://t.co/qx6djDfw4m,,,140,1143410000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 6:26,http://pbs.twimg.com/profile_images/1118396091899219969/XJvYnP0k_normal.png,Chris Brennan (â§–),QuietYorkshire,,Yorkshire and The Humber,[],,,,,,,,
306,Stop this madness!!!! @HouseofCommons @CommonsTrans @CommonsEAC @10DowningStreet @michaelgove @claireperrympâ€¦ https://t.co/SjUerCDxEE,,,133,1143400000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 6:21,http://pbs.twimg.com/profile_images/2681287026/30e286ffbc556f91f68f239a2ba82212_normal.jpeg,Sleep Deprived,xtrand,,Windlesham,[],,,,,,,,
307,@michaelgove @claireperrymp @HouseofCommons @10DowningStreet @CommonsEAC https://t.co/uzziQxFI99,,,96,1143400000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 6:18,http://pbs.twimg.com/profile_images/2681287026/30e286ffbc556f91f68f239a2ba82212_normal.jpeg,Sleep Deprived,xtrand,,Windlesham,[],,,,,,,,
308,#noAirportExpansion ANYWHERE!!! Weâ€™re in a #CLIMATEEMERGENCY!!!! â¦@michaelgoveâ© â¦@claireperrympâ© â¦@HouseofCommonsâ©â€¦ https://t.co/C8mxOpM1Ge,,,139,1143390000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 5:37,http://pbs.twimg.com/profile_images/2681287026/30e286ffbc556f91f68f239a2ba82212_normal.jpeg,Sleep Deprived,xtrand,,Windlesham,"[{'text': 'noAirportExpansion', 'indices': [0, 19]}, {'text': 'CLIMATEEMERGENCY', 'indices': [43, 60]}]",,,,,,,,
309,Enormous seasonal variation of solar electricity production in UK due to low sun elevation in winter and light absâ€¦ https://t.co/1kZBuLRZxu,,,140,1143390000000000000,3.00E+00,1,Twitter Web App,https://mobile.twitter.com,25/06/19 5:17,http://pbs.twimg.com/profile_images/1131414146438828032/Ha0cUp98_normal.jpg,John Carr ðŸ‡ªðŸ‡º ðŸ‡«ðŸ‡· ðŸ‡¬ðŸ‡§ #FBPE,John2017abc,,"Provence, France",[],,,,,,,,
